tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
33,70.65012010369253,1,0,False,False,False,False
36,115.5621379781356,0,0,False,False,False,False
61,97.15499352878172,0,0,False,False,False,True
51,118.806794196115,0,1,False,False,True,False
42,114.06365508062432,1,0,False,False,False,True
1,54.0225241522392,0,0,False,False,False,True
22,95.64776788404124,1,0,False,True,True,False
6,20.479982481737075,1,0,False,False,False,True
37,99.69115657426298,1,1,False,False,False,False
71,45.54282810460905,1,0,False,False,False,False
62,23.15346281312241,0,0,False,True,False,True
36,50.0526757238496,1,0,False,True,False,False
34,66.02066181566153,1,0,False,True,True,False
49,41.06803973275628,0,0,True,False,False,False
58,78.80862458546977,0,0,True,False,True,False
15,38.289377232919925,1,0,False,False,True,False
71,110.11891219546015,0,0,False,True,False,False
35,102.03450150475304,0,1,False,False,False,False
34,48.49086230417652,0,1,False,False,False,True
67,102.11261044851796,0,0,True,False,False,False
12,62.13398166110483,0,0,False,False,False,False
45,76.04734821735018,1,0,False,False,True,False
69,38.624493829977474,1,0,False,False,True,False
7,87.07600217115339,1,0,False,False,False,False
3,73.65546710107994,0,1,False,False,True,False
6,79.4473854912619,0,1,False,False,True,False
25,33.45254922891846,0,0,True,False,False,True
9,104.34404436647402,0,0,True,False,False,False
9,40.0220935788666,1,0,False,False,False,False
15,51.00218462161024,1,1,False,False,False,False
39,37.3639312625412,0,0,True,False,False,False
44,65.7626632589441,1,0,False,False,True,False
48,44.14642281992161,0,0,True,False,False,False
48,67.02489856599762,1,1,False,False,False,False
69,119.29034908992644,1,1,True,False,False,True
11,117.8269485998988,0,1,False,False,True,False
2,58.01949979751775,1,0,True,False,False,False
10,91.87890348200256,0,1,True,False,True,False
27,112.79690617870448,1,1,False,False,False,True
52,92.032291647856,1,0,False,True,True,False
13,30.107649237174265,1,0,True,False,True,False
47,53.16902516733856,1,0,False,False,True,False
47,45.71771360244273,1,0,False,False,True,False
48,108.59236704168032,0,1,False,False,True,False
45,80.64097767438004,1,0,False,False,True,False
21,39.882853028648,0,1,False,False,False,True
31,95.00151792286952,0,0,True,False,False,False
29,101.401673551993,1,0,False,True,False,True
13,60.79353710542964,1,1,True,False,True,False
21,84.5916526405514,0,1,True,False,False,False
50,32.108129824146275,1,0,True,False,False,False
23,72.18157013832555,1,0,False,True,False,False
65,99.3766807029754,1,0,True,False,False,True
13,63.64483988231128,1,1,True,False,True,False
6,46.080842719277626,1,0,False,False,False,False
29,26.05522562412606,0,1,False,False,False,False
44,55.30047509718363,0,1,False,False,True,False
19,76.00039892289183,0,0,False,False,False,True
3,51.96181255080712,1,0,True,False,True,False
26,68.95609062276057,0,1,True,False,True,False
58,79.90126371146123,1,0,False,True,True,False
64,79.66629069324816,1,0,False,False,False,False
10,66.4402906320646,0,0,True,False,False,False
17,119.15977755299852,1,0,False,False,True,False
63,38.61650357460702,1,0,True,False,False,True
58,74.20965091983187,1,0,False,True,True,False
51,118.4164959483215,0,0,False,False,True,False
55,76.63907206310975,1,0,False,False,False,False
27,59.27501835387099,0,0,False,False,False,False
41,115.85162750026058,1,0,False,False,True,False
35,20.725242801514447,1,0,False,True,False,False
70,56.88825215558892,1,1,True,False,True,False
66,46.67034306372143,1,0,True,False,False,False
47,62.744192085656,0,1,False,False,False,False
7,78.75617721497983,1,1,False,False,True,False
49,65.79094069647154,1,0,True,False,False,False
20,81.67123307671349,1,0,False,True,False,True
8,107.0810424775618,1,0,False,True,True,False
11,20.56313127480537,1,0,False,False,False,False
28,59.96384824939357,1,0,True,False,False,True
50,76.48183139601971,1,0,True,False,False,False
40,45.05444242713202,1,1,False,False,True,False
48,76.11101087684007,1,1,False,False,False,True
54,118.59616844014174,1,0,False,True,True,False
34,101.79146260466648,0,0,False,False,True,False
16,96.83999289487798,0,0,False,False,True,False
34,97.67682713500729,0,1,False,False,True,False
13,44.714507003029325,0,1,False,False,True,False
54,104.44263331200868,0,0,False,False,True,False
15,52.233845808094365,0,0,False,True,True,False
49,24.356068057242,1,0,True,False,False,False
36,27.527224100360385,1,0,False,True,False,False
48,82.73755044353621,1,0,False,True,True,False
70,62.486792706801104,0,0,False,False,False,False
55,47.56858969027003,0,1,False,False,False,False
2,61.18634653864517,1,1,False,False,True,False
71,95.0811381374439,0,0,False,False,False,True
20,73.21574849848356,1,0,False,True,False,True
4,20.015774457805676,1,1,False,False,True,False
1,83.07549980407677,0,1,True,False,True,False
72,70.3209416751543,1,0,False,False,False,True
1,92.59687793283472,0,1,True,False,True,False
65,56.8374507584734,1,0,True,False,False,False
18,20.18727439191686,0,1,False,False,True,False
16,107.90620045522502,1,1,False,False,False,False
51,54.45619079878753,1,0,False,False,False,False
40,107.2465523258539,0,0,True,False,True,False
44,78.23705631583485,0,1,False,False,False,False
6,99.9265965959968,0,1,False,True,True,False
18,62.39561794632619,0,0,True,False,False,True
1,48.654739855381706,0,0,False,False,False,True
30,69.18568713931474,1,0,True,False,True,False
36,84.17754044410113,0,0,True,False,True,False
31,48.12600203804746,0,1,True,False,True,False
37,67.66241605086289,0,0,False,True,False,False
18,34.96734645836011,1,0,False,True,True,False
6,57.45361524510411,1,0,False,False,False,False
14,70.10473777944182,0,1,False,False,True,False
67,23.598982886866786,0,0,False,False,True,False
8,36.970523915524495,1,0,False,False,False,False
4,34.6375938668157,0,1,False,False,True,False
3,78.90389406083405,0,0,True,False,True,False
24,58.644335093081736,0,0,False,True,True,False
59,31.027672827656687,1,0,False,False,True,False
34,28.703356509155427,1,0,False,False,False,True
43,104.92191446941048,0,0,False,False,False,True
49,25.58382208764744,1,0,True,False,True,False
17,96.21711054836778,1,0,True,False,False,True
46,96.19697445971536,1,1,False,False,True,False
28,105.9643910565396,1,0,True,False,True,False
17,81.40436069725635,1,0,False,False,False,True
12,28.235299033675812,1,0,False,False,True,False
51,107.6847774154112,1,1,False,False,True,False
68,37.29224976272612,1,0,False,False,False,True
60,39.28019026664592,1,1,True,False,False,False
48,107.49894950244214,1,0,True,False,False,False
17,74.42000021136278,1,0,True,False,False,False
36,58.54704346997354,0,0,True,False,False,False
60,119.83031557339584,1,0,True,False,True,False
16,105.60953322363837,0,0,False,True,False,True
57,119.67337702943814,1,0,True,False,False,True
4,77.18696893717322,1,1,True,False,True,False
22,93.0542631496579,0,0,True,False,False,True
34,51.3879373483765,1,1,False,False,True,False
13,100.85132732604109,0,1,False,False,False,True
9,116.39534253882871,1,1,True,False,False,False
35,45.36694591216965,0,1,True,False,False,True
58,42.25210441774465,0,0,True,False,True,False
3,85.62279904088066,0,1,True,False,True,False
26,65.89165242987353,1,0,True,False,False,True
21,54.73973617503388,1,0,False,False,False,False
71,56.502530403882304,0,0,False,False,False,False
58,76.88187317664949,0,0,False,False,False,False
59,79.32594701753773,1,0,False,False,False,False
15,88.11376990723905,0,1,False,False,True,False
64,67.24603288539475,0,0,False,True,False,False
23,92.88221800927457,0,0,False,True,True,False
54,119.01097837349172,1,0,False,True,True,False
48,39.76477811196153,0,0,False,True,False,False
47,49.60245515206104,0,0,True,False,True,False
50,45.74112301967054,0,0,False,True,False,False
17,24.944743667934723,0,1,True,False,True,False
19,65.50110323069572,0,1,False,False,False,True
8,85.97315322607571,0,0,False,True,True,False
55,39.740373373054254,0,1,False,False,True,False
14,60.68790626246709,0,0,True,False,False,False
32,87.58116357427329,1,0,False,False,False,False
72,25.59802848616864,0,0,False,True,True,False
60,73.11987942415115,1,0,False,False,False,False
51,100.56847888768924,1,0,False,False,False,False
68,86.79337354557424,1,1,False,False,True,False
31,36.70417813381526,0,0,False,True,True,False
49,86.13381138362126,0,0,False,False,False,False
18,22.48093300425658,1,1,False,False,True,False
35,48.10279262702025,1,0,True,False,True,False
64,53.880116992711294,1,0,False,False,False,True
52,111.70217118805564,0,0,False,True,False,True
39,99.3229678273322,1,0,True,False,False,False
52,30.691986437982138,0,0,True,False,True,False
25,34.316470777757914,0,0,False,True,False,True
68,38.741128798377694,0,0,False,False,False,False
16,74.60245933207503,1,0,False,True,False,False
19,113.7144966815122,0,1,False,False,False,True
25,49.80425227913559,1,1,False,False,True,False
40,80.73563834777437,1,0,False,True,True,False
31,96.9186789995928,1,1,False,False,False,False
2,117.05733326273604,1,0,False,False,False,True
54,54.809554750787406,0,0,False,False,True,False
55,47.73758133333014,1,0,True,False,False,False
42,56.78322243209564,1,0,False,False,True,False
14,107.97205330602158,1,1,False,False,False,False
18,37.11847438351253,0,0,False,True,False,False
20,57.63875377344753,0,0,True,False,True,False
71,111.62708373435316,1,1,False,False,True,False
14,64.36456466034787,1,1,False,False,False,False
30,72.5102398142244,1,1,False,True,False,True
41,99.8495963603913,1,0,False,True,True,False
62,115.46376520064683,1,0,False,False,False,False
40,42.676955335076656,0,0,False,True,True,False
59,74.3543914649442,1,0,False,True,False,True
24,92.7242319569979,1,0,True,False,False,True
20,94.16030197372086,1,0,True,False,False,True
54,21.344404398341624,0,1,True,False,True,False
60,62.433813979627566,1,0,True,False,False,False
11,43.40762039841152,0,1,True,False,True,False
56,42.1123262889015,1,0,True,False,False,False
9,36.64142843109399,1,1,False,True,True,False
25,65.80146243159459,0,0,True,False,False,True
39,62.35240923010226,0,0,False,True,True,False
22,75.29755860174399,0,1,True,False,True,False
20,46.66561921325045,0,1,False,False,True,False
17,111.20644528763891,0,0,False,False,True,False
52,28.36809882476973,1,0,False,True,True,False
18,62.83427944349605,1,1,True,False,True,False
30,61.96547448590052,1,0,False,False,True,False
3,89.28083938491005,1,0,False,False,False,False
1,41.45565213300023,1,0,False,True,False,False
12,73.23306025871025,0,1,False,False,True,False
6,29.87529686816884,0,0,False,True,True,False
67,62.013455418310045,0,0,False,False,False,False
8,62.87514083413543,0,1,True,False,True,False
52,80.8688760529318,1,1,False,False,True,False
34,114.9799353462003,1,0,False,False,False,False
51,36.007410548673064,1,0,True,False,False,True
15,44.968106433932505,0,1,False,False,False,True
9,49.592634898028834,1,1,True,False,False,True
10,88.79840215236698,0,1,False,False,False,True
46,71.22847430502131,0,1,True,False,False,False
25,45.86402366373216,0,0,False,False,True,False
52,113.32764123790666,0,0,False,False,False,False
44,38.69095348270773,0,0,True,False,True,False
9,81.41837239845393,1,0,True,False,False,False
48,91.25779432472608,1,0,False,True,False,False
33,73.35897301104086,0,0,False,True,False,True
68,84.21291468642603,0,0,False,False,True,False
30,34.077045777121334,1,0,True,False,False,False
24,44.495350836595605,0,1,False,False,True,False
62,80.4940813197755,0,0,True,False,False,True
1,37.98444468355412,0,1,False,False,False,False
55,69.94045613802446,1,0,False,False,True,False
11,42.71490888369463,0,0,True,False,True,False
60,44.62707341031732,0,0,False,False,False,True
19,27.33607595169196,1,1,False,False,True,False
56,111.1256151834288,0,1,True,False,False,True
64,49.10033634002815,0,1,False,False,False,False
49,22.310685278748025,1,0,False,False,True,False
72,85.3565152681102,1,0,False,False,True,False
36,86.16750607175304,0,0,False,False,False,False
42,119.77843878200648,0,0,False,True,False,False
32,85.13198972262393,0,0,False,True,True,False
34,102.5671445979478,1,0,False,False,True,False
6,61.75228061075303,1,0,False,True,True,False
72,96.72783010536484,0,0,False,True,True,False
23,80.99814928144716,1,1,False,False,False,False
29,75.87234082125525,1,0,False,False,False,True
45,104.221008021026,0,1,True,False,True,False
30,70.64611187670799,0,0,False,False,False,True
11,23.221536045037286,1,1,False,False,True,False
72,66.427236932434,1,0,True,False,False,False
59,103.9629387568992,1,0,False,False,False,False
45,56.31287104896359,1,0,False,False,False,False
11,92.64413581074167,0,0,False,True,False,False
10,116.76470927328089,0,1,False,False,False,False
57,76.64666059796343,1,0,False,False,True,False
65,33.87758841126308,0,0,True,False,True,False
27,71.02159340784041,1,0,False,True,True,False
63,29.37248660597164,0,0,False,True,True,False
14,41.50714714650525,1,0,False,True,True,False
4,35.16669603576203,0,0,True,False,False,False
63,33.97716610934945,0,0,False,True,False,True
15,68.83381439953187,0,1,False,False,False,False
41,109.14550645563722,1,1,False,False,True,False
8,87.33915791158309,1,0,False,True,True,False
66,64.9727308323782,0,0,False,True,False,True
17,58.7952168654892,0,1,True,False,False,False
6,103.52292908460149,1,0,True,False,False,False
70,66.42664202859396,1,0,True,False,True,False
64,103.13240712852496,1,0,False,False,True,False
10,83.42526534515373,0,1,False,False,True,False
11,24.390461363063725,1,0,False,False,False,False
48,32.82299473037742,0,0,True,False,False,True
11,115.94395957411648,0,1,False,False,False,False
24,45.89984545280997,0,0,True,False,False,False
67,34.91351078475378,1,1,False,False,True,False
6,52.45786591652792,1,1,True,False,False,True
63,41.44582293241616,0,0,True,False,False,False
20,63.13654563880019,0,1,False,True,True,False
15,70.13964785953243,0,0,True,False,False,False
13,81.05131640921601,1,0,True,False,False,False
63,41.66866437053927,1,0,False,False,False,True
46,58.71553940539832,0,0,False,False,True,False
11,24.929199902380443,1,1,False,False,True,False
54,66.45384635244193,0,0,False,False,False,True
43,26.9581783543579,0,0,False,False,False,False
55,47.8713715141149,0,0,False,True,False,False
55,104.79716933125904,0,0,False,True,False,False
68,74.81200649818184,0,0,False,False,False,True
43,20.721994700371773,1,0,False,False,False,True
66,23.340300657743445,0,0,False,False,False,False
68,39.52669351910539,1,0,True,False,False,True
29,27.26821558408109,1,1,False,False,False,False
4,99.74889777130171,0,1,False,False,True,False
57,96.67116744207176,1,0,False,False,False,True
13,40.48212470758545,0,0,False,True,False,False
17,97.61518641056227,1,0,True,False,False,False
55,91.30282022890968,1,0,True,False,True,False
